ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT (lux),MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-0.2849,2.3535,5.4085,-0.2873,2.7518,9.4083,-0.0158,-0.2238,-3.4033,0.0648,-0.0503,-0.24,66,1.52,20.63,-6.14,354.88,-16.23,1.76,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,951,2018-11-06 12:00:10:462
-0.2849,2.3535,5.4085,-0.2873,2.7518,9.4083,-0.0158,-0.2238,-3.4033,0.0648,-0.0503,-0.24,66,1.52,20.63,-6.14,354.88,-16.23,1.76,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,961,2018-11-06 12:00:10:472
-0.8619,2.7174,5.5761,-0.3058,2.7661,9.4035,-0.576,0.1312,-3.2159,0.0584,0.0466,-0.2752,66,1.22,22.28,-4.94,357.87,-16.38,1.86,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,971,2018-11-06 12:00:10:482
-0.8619,2.7174,5.5761,-0.3058,2.7661,9.4035,-0.576,0.1312,-3.2159,0.0584,0.0466,-0.2752,66,1.22,22.28,-4.94,357.87,-16.38,1.86,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,981,2018-11-06 12:00:10:492
-1.2258,2.9425,5.9017,-0.3336,2.7768,9.3994,-0.9143,0.3491,-2.8765,0.0552,0.1255,-0.2347,66,4.22,21.22,-5.24,357.87,-16.38,1.86,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,991,2018-11-06 12:00:10:502
-1.3695,3.1651,6.2728,-0.3788,2.7934,9.3927,-1.0161,0.5597,-2.488,0.0616,0.1691,-0.1164,66,4.22,21.22,-5.24,357.87,-16.38,1.86,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1001,2018-11-06 12:00:10:512
-1.0558,3.2298,6.7277,-0.401,2.8036,9.3888,-0.6821,0.6169,-2.0226,0.0286,0.0797,-0.0216,66,2.57,21.38,-6.59,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1024,2018-11-06 12:00:10:535
-1.0558,3.2298,6.7277,-0.401,2.8036,9.3888,-0.6821,0.6169,-2.0226,0.0286,0.0797,-0.0216,66,2.57,21.38,-6.59,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1025,2018-11-06 12:00:10:536
-1.0558,3.2298,6.7277,-0.401,2.8036,9.3888,-0.6821,0.6169,-2.0226,0.0286,0.0797,-0.0216,66,2.57,21.38,-6.59,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1030,2018-11-06 12:00:10:541
-0.7374,3.1747,7.446,-0.3906,2.8104,9.3872,-0.3736,0.5572,-1.2968,0.0062,-0.1622,0.0402,67,2.12,22.13,-5.84,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1041,2018-11-06 12:00:10:552
-0.5219,3.1699,7.422,-0.3484,2.815,9.3875,-0.1976,0.5493,-1.3172,0.003,-0.3571,0.0774,67,2.42,19.73,-3.89,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1051,2018-11-06 12:00:10:562
-0.5219,3.1699,7.422,-0.3484,2.815,9.3875,-0.1976,0.5493,-1.3172,0.003,-0.3571,0.0774,67,2.42,19.73,-3.89,353.06,-16.61,2.45,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1061,2018-11-06 12:00:10:572
-0.3735,3.3255,7.4292,-0.2835,2.8171,9.389,-0.1097,0.7042,-1.3076,-0.0289,-0.4775,0.1073,67,0.77,21.38,-4.34,357.63,-16.69,1.73,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1071,2018-11-06 12:00:10:582
-0.3735,3.3255,7.4292,-0.2835,2.8171,9.389,-0.1097,0.7042,-1.3076,-0.0289,-0.4775,0.1073,67,0.77,21.38,-4.34,357.63,-16.69,1.73,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1081,2018-11-06 12:00:10:592
-0.1341,3.2633,7.7907,-0.1831,2.812,9.393,0.0362,0.6479,-0.9457,-0.0673,-0.5158,0.1073,67,2.42,21.22,-4.19,357.63,-16.69,1.73,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1091,2018-11-06 12:00:10:602
-0.1341,3.2633,7.7907,-0.1831,2.812,9.393,0.0362,0.6479,-0.9457,-0.0673,-0.5158,0.1073,67,2.42,21.22,-4.19,357.63,-16.69,1.73,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1100,2018-11-06 12:00:10:611
0.0646,3.3447,8.1355,-0.1146,2.8059,9.396,0.1712,0.7354,-0.6018,-0.0694,-0.4359,0.0508,67,2.42,21.22,-4.19,357.63,-16.69,1.73,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1111,2018-11-06 12:00:10:622
0.1125,3.3974,8.6072,-0.0665,2.7995,9.3983,0.1743,0.7942,-0.1322,-0.0705,-0.2889,-0.0163,67,2.12,21.08,-4.04,354.7,-16.59,0.41,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1121,2018-11-06 12:00:10:632
0.1125,3.3974,8.6072,-0.0665,2.7995,9.3983,0.1743,0.7942,-0.1322,-0.0705,-0.2889,-0.0163,67,2.12,21.08,-4.04,354.7,-16.59,0.41,5,38.368,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1130,2018-11-06 12:00:10:641
0.012,3.3232,9.3829,-0.0409,2.7859,9.4025,0.05,0.7319,0.6371,-0.1163,-0.0897,-0.0909,67,3.17,20.78,-4.19,354.7,-16.59,0.41,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1141,2018-11-06 12:00:10:652
0.012,3.3232,9.3829,-0.0409,2.7859,9.4025,0.05,0.7319,0.6371,-0.1163,-0.0897,-0.0909,67,3.17,20.78,-4.19,354.7,-16.59,0.41,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1150,2018-11-06 12:00:10:661
-0.0215,3.0646,10.2544,-0.0375,2.7621,9.4096,0.0134,0.4941,1.4974,-0.2089,-0.0599,-0.158,67,3.47,22.28,-4.64,354.7,-16.59,0.41,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1160,2018-11-06 12:00:10:671
-0.4836,2.4828,11.4586,-0.034,2.7099,9.4247,-0.452,-0.0422,2.6769,-0.2931,-0.1036,-0.2656,67,3.47,22.28,-4.64,354.7,-16.59,0.41,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1171,2018-11-06 12:00:10:682
-0.4836,2.4828,11.4586,-0.034,2.7099,9.4247,-0.452,-0.0422,2.6769,-0.2931,-0.1036,-0.2656,67,1.22,22.58,-4.19,357.57,-16.04,0.21,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1181,2018-11-06 12:00:10:692
-0.7063,2.3535,12.2128,-0.0388,2.6634,9.438,-0.6701,-0.1312,3.408,-0.3102,-0.0503,-0.3593,65,1.22,22.58,-4.19,357.57,-16.04,0.21,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1191,2018-11-06 12:00:10:702
-0.7063,2.3535,12.2128,-0.0388,2.6634,9.438,-0.6701,-0.1312,3.408,-0.3102,-0.0503,-0.3593,65,1.22,22.58,-4.19,357.57,-16.04,0.21,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1201,2018-11-06 12:00:10:712
-1.1923,2.8443,12.9287,-0.0612,2.6193,9.4502,-1.0082,0.2821,3.9818,-0.2718,0.0669,-0.4104,65,1.52,22.13,-2.69,357.57,-16.04,0.21,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1210,2018-11-06 12:00:10:721
-0.9314,3.1963,12.9335,-0.113,2.5748,9.4619,-0.8256,0.7851,4.0729,-0.2026,0.1808,-0.2997,65,1.52,23.48,-2.99,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1220,2018-11-06 12:00:10:731
-0.9314,3.1963,12.9335,-0.113,2.5748,9.4619,-0.8256,0.7851,4.0729,-0.2026,0.1808,-0.2997,65,1.52,23.48,-2.99,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1231,2018-11-06 12:00:10:742
-0.2538,3.2753,12.7228,-0.1454,2.5365,9.4718,0.1532,0.8685,3.7548,-0.1994,0.0977,-0.1921,65,1.67,22.28,-3.14,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1241,2018-11-06 12:00:10:752
-0.2538,3.2753,12.7228,-0.1454,2.5365,9.4718,0.1532,0.8685,3.7548,-0.1994,0.0977,-0.1921,65,1.67,22.28,-3.14,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1251,2018-11-06 12:00:10:762
0.8475,3.055,12.232,-0.1331,2.5096,9.4792,0.9726,0.6964,3.3231,-0.1749,-0.1814,-0.1282,65,1.97,23.63,-1.79,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1261,2018-11-06 12:00:10:772
1.6041,2.5809,11.4586,-0.0844,2.4905,9.4848,1.6835,0.2376,2.5344,-0.0939,-0.4253,-0.1825,65,1.97,23.63,-1.79,355.12,-15.22,0.68,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1271,2018-11-06 12:00:10:782
1.6041,2.5809,11.4586,-0.0844,2.4905,9.4848,1.6835,0.2376,2.5344,-0.0939,-0.4253,-0.1825,65,0.32,21.68,-1.49,0.02,-14.71,0.51,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1281,2018-11-06 12:00:10:792
1.743,2.0686,10.4148,-0.0152,2.488,9.4858,1.7573,-0.274,1.4832,0.0457,-0.5393,-0.3391,65,0.32,21.68,-1.49,0.02,-14.71,0.51,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1291,2018-11-06 12:00:10:802
1.743,2.0686,10.4148,-0.0152,2.488,9.4858,1.7573,-0.274,1.4832,0.0457,-0.5393,-0.3391,65,0.32,21.68,-1.49,0.02,-14.71,0.51,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1301,2018-11-06 12:00:10:812
1.3168,1.6257,9.2488,0.0509,2.5119,9.4794,1.2688,-0.7401,0.3208,0.2044,-0.3443,-0.6235,65,0.92,23.33,-1.79,0.02,-14.71,0.51,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1310,2018-11-06 12:00:10:821
0.826,1.5227,8.8035,0.0442,2.5459,9.4703,0.7844,-0.8749,-0.1152,0.2853,-0.0088,-0.8142,65,0.62,22.58,-2.84,357.47,-15.05,-0.27,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1321,2018-11-06 12:00:10:832
0.826,1.5227,8.8035,0.0442,2.5459,9.4703,0.7844,-0.8749,-0.1152,0.2853,-0.0088,-0.8142,65,0.62,22.58,-2.84,357.47,-15.05,-0.27,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1330,2018-11-06 12:00:10:841
-0.4477,1.6855,8.8394,-0.0514,2.5991,9.4558,-0.3993,-0.7617,-0.0639,0.3035,0.4173,-0.942,64,-1.03,22.72,-2.99,357.47,-15.05,-0.27,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1340,2018-11-06 12:00:10:851
-0.4477,1.6855,8.8394,-0.0514,2.5991,9.4558,-0.3993,-0.7617,-0.0639,0.3035,0.4173,-0.942,64,-1.03,22.72,-2.99,357.47,-15.05,-0.27,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1350,2018-11-06 12:00:10:861
-1.561,1.8076,9.2105,-0.165,2.6319,9.4454,-1.4056,-0.6705,0.3169,0.2363,0.5835,-0.8376,64,1.22,24.38,-2.09,357.66,-15.57,1,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1362,2018-11-06 12:00:10:873
-2.1572,2.0159,9.5337,-0.2846,2.6478,9.4381,-1.8557,-0.5279,0.593,0.0329,0.6038,-0.4296,64,1.22,24.38,-2.09,357.66,-15.57,1,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1370,2018-11-06 12:00:10:881
-2.1572,2.0159,9.5337,-0.2846,2.6478,9.4381,-1.8557,-0.5279,0.593,0.0329,0.6038,-0.4296,64,0.02,22.43,-3.29,357.66,-15.57,1,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1380,2018-11-06 12:00:10:891
-1.6879,2.1165,9.9096,-0.4051,2.6295,9.4388,-1.3063,-0.3608,1.0173,-0.1759,0.4536,-0.076,64,0.02,22.43,-3.29,357.66,-15.57,1,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1391,2018-11-06 12:00:10:902
-1.0127,1.9441,10.2089,-0.4484,2.5871,9.4486,-0.5902,-0.4942,1.3035,-0.3357,0.2512,0.2149,64,0.62,25.13,-2.84,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1401,2018-11-06 12:00:10:912
-1.0127,1.9441,10.2089,-0.4484,2.5871,9.4486,-0.5902,-0.4942,1.3035,-0.3357,0.2512,0.2149,64,0.62,25.13,-2.84,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1411,2018-11-06 12:00:10:922
-0.012,1.6233,10.3286,-0.4411,2.5133,9.4689,0.404,-0.747,1.3984,-0.39,-0.0514,0.4386,64,0.17,23.63,-2.84,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1421,2018-11-06 12:00:10:932
-0.012,1.6233,10.3286,-0.4411,2.5133,9.4689,0.404,-0.747,1.3984,-0.39,-0.0514,0.4386,64,0.17,23.63,-2.84,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1430,2018-11-06 12:00:10:941
0.735,1.336,9.924,-0.3935,2.4631,9.4841,1.1063,-0.9878,0.9763,-0.3144,-0.2591,0.4514,66,1.52,23.48,-2.69,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1441,2018-11-06 12:00:10:952
0.735,1.336,9.924,-0.3935,2.4631,9.4841,1.1063,-0.9878,0.9763,-0.3144,-0.2591,0.4514,66,1.52,23.48,-2.69,358.03,-15.3,2.72,5,38.065,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1451,2018-11-06 12:00:10:962
1.2761,1.2426,9.2488,-0.3258,2.4309,9.495,1.5835,-1.051,0.2902,-0.1557,-0.3784,0.3214,66,0.17,24.83,-3.59,0.31,-14.35,1.96,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1461,2018-11-06 12:00:10:972
1.3479,1.2833,8.0038,-0.2409,2.4297,9.4978,1.5751,-1.0082,-0.9538,0.1106,-0.3411,0.0402,66,0.17,24.83,-3.59,0.31,-14.35,1.96,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1471,2018-11-06 12:00:10:982
1.3479,1.2833,8.0038,-0.2409,2.4297,9.4978,1.5751,-1.0082,-0.9538,0.1106,-0.3411,0.0402,66,-0.58,22.58,-2.09,0.31,-14.35,1.96,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1480,2018-11-06 12:00:10:991
0.996,1.4892,7.0892,-0.199,2.4577,9.4916,1.1835,-0.8271,-1.8562,0.2598,-0.2666,-0.1569,66,-0.58,22.58,-2.09,0.31,-14.35,1.96,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1491,2018-11-06 12:00:11:002
0.996,1.4892,7.0892,-0.199,2.4577,9.4916,1.1835,-0.8271,-1.8562,0.2598,-0.2666,-0.1569,66,-0.58,22.58,-2.09,0.31,-14.35,1.96,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1501,2018-11-06 12:00:11:012
0.5674,1.7406,6.0478,-0.1707,2.5187,9.4761,0.7281,-0.6299,-2.8705,0.3663,-0.1536,-0.3284,66,0.77,24.23,-2.99,357.76,-14.51,1.2,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1511,2018-11-06 12:00:11:022
0.3615,1.9585,5.2696,-0.1704,2.5718,9.4619,0.5216,-0.4586,-3.6229,0.3737,-0.0514,-0.3732,66,0.32,25.28,-2.24,357.76,-14.51,1.2,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1521,2018-11-06 12:00:11:032
0.3615,1.9585,5.2696,-0.1704,2.5718,9.4619,0.5216,-0.4586,-3.6229,0.3737,-0.0514,-0.3732,66,0.32,25.28,-2.24,357.76,-14.51,1.2,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1530,2018-11-06 12:00:11:041
0.1628,2.32,4.7118,-0.1844,2.6183,9.4489,0.3359,-0.1368,-4.1543,0.2747,0.0402,-0.3519,68,-0.13,24.83,-2.39,357.76,-14.51,1.2,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1542,2018-11-06 12:00:11:053
0.1628,2.32,4.7118,-0.1844,2.6183,9.4489,0.3359,-0.1368,-4.1543,0.2747,0.0402,-0.3519,68,-0.13,24.83,-2.39,357.76,-14.51,1.2,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1551,2018-11-06 12:00:11:062
-0.0359,2.715,5.217,-0.2209,2.6473,9.44,0.1709,0.2361,-3.6226,0.0446,0.1574,-0.2762,68,0.02,25.28,-2.69,0.16,-15.66,1.34,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1560,2018-11-06 12:00:11:071
-0.1987,2.8683,6.3231,-0.2578,2.6466,9.4393,0.0424,0.3927,-2.506,-0.0555,0.2128,-0.2208,68,0.02,25.28,-2.69,0.16,-15.66,1.34,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1571,2018-11-06 12:00:11:082
-0.1987,2.8683,6.3231,-0.2578,2.6466,9.4393,0.0424,0.3927,-2.506,-0.0555,0.2128,-0.2208,68,-0.13,24.38,-3.59,0.16,-15.66,1.34,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1581,2018-11-06 12:00:11:092
-0.6057,3.2417,7.5729,-0.3054,2.6381,9.4402,-0.3203,0.7761,-1.2501,-0.0683,0.1862,-0.125,68,-0.13,24.38,-3.59,0.16,-15.66,1.34,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1590,2018-11-06 12:00:11:101
-0.6057,3.2417,7.5729,-0.3054,2.6381,9.4402,-0.3203,0.7761,-1.2501,-0.0683,0.1862,-0.125,68,-0.13,24.38,-3.59,0.16,-15.66,1.34,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1600,2018-11-06 12:00:11:111
-0.8356,3.371,8.0565,-0.3262,2.6344,9.4406,-0.5307,0.9096,-0.7645,-0.0502,0.0871,0.0061,68,-0.58,26.17,-2.84,2.44,-15.58,1.98,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1610,2018-11-06 12:00:11:121
-0.8356,3.371,8.0565,-0.3262,2.6344,9.4406,-0.5307,0.9096,-0.7645,-0.0502,0.0871,0.0061,68,-0.58,26.17,-2.84,2.44,-15.58,1.98,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1621,2018-11-06 12:00:11:132
-0.7973,3.3327,8.3845,-0.3244,2.632,9.4413,-0.4942,0.8738,-0.4362,-0.0502,-0.0397,0.1701,68,0.62,25.13,-2.39,2.44,-15.58,1.98,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1631,2018-11-06 12:00:11:142
-0.2945,2.9401,9.0405,-0.2591,2.6294,9.444,-0.0523,0.4831,0.2156,-0.0236,-0.1899,0.3917,68,0.62,25.13,-2.39,2.44,-15.58,1.98,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1641,2018-11-06 12:00:11:152
-0.2945,2.9401,9.0405,-0.2591,2.6294,9.444,-0.0523,0.4831,0.2156,-0.0151,-0.2453,0.4375,68,0.62,25.13,-2.39,2.44,-15.58,1.98,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1651,2018-11-06 12:00:11:162
0.0862,2.6935,9.1004,-0.2052,2.6294,9.4454,0.278,0.2361,0.2729,-0.0289,-0.2612,0.4375,68,1.22,25.13,-2.09,357.78,-15.55,1.24,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1661,2018-11-06 12:00:11:172
0.3136,2.5139,9.2392,-0.1557,2.6259,9.4473,0.4591,0.0594,0.4088,-0.0385,-0.1867,0.4055,68,1.22,25.13,-2.09,357.78,-15.55,1.24,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1670,2018-11-06 12:00:11:181
0.4501,2.4493,9.426,-0.1357,2.6227,9.4485,0.5769,-0.0026,0.5932,-0.0364,-0.061,0.3608,68,0.62,24.83,-2.09,357.78,-15.55,1.24,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1681,2018-11-06 12:00:11:192
0.4501,2.4493,9.426,-0.1357,2.6227,9.4485,0.5769,-0.0026,0.5932,-0.0364,-0.061,0.3608,69,0.62,24.83,-2.09,357.78,-15.55,1.24,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1690,2018-11-06 12:00:11:201
0.5148,2.3176,9.8761,-0.1341,2.6193,9.4494,0.6402,-0.1319,1.0393,-0.0119,0.1713,0.2873,69,1.22,24.83,-2.09,357.74,-15.49,0.81,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1700,2018-11-06 12:00:11:211
0.5148,2.3176,9.8761,-0.1341,2.6193,9.4494,0.6402,-0.1319,1.0393,-0.0119,0.1713,0.2873,69,1.22,24.83,-2.09,357.74,-15.49,0.81,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1711,2018-11-06 12:00:11:222
0.3376,1.9848,10.6063,-0.178,2.6168,9.4494,0.5042,-0.4641,1.7631,0.0148,0.3694,0.1509,69,0.02,24.53,-3.29,357.74,-15.49,0.81,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1721,2018-11-06 12:00:11:232
-0.4669,1.6161,10.8074,-0.2337,2.6134,9.4491,-0.248,-0.8313,1.9585,-0.0065,0.4578,0.0764,69,0.02,24.53,-3.29,357.74,-15.49,0.81,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1731,2018-11-06 12:00:11:242
-0.4669,1.6161,10.8074,-0.2337,2.6134,9.4491,-0.248,-0.8313,1.9585,-0.1589,0.5217,0.0785,69,1.52,25.28,-2.24,355.48,-15.46,1.42,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1741,2018-11-06 12:00:11:252
-1.336,1.6544,11.3318,-0.3283,2.5823,9.4548,-1.0282,-0.7665,2.468,-0.1589,0.5217,0.0785,69,1.52,25.28,-2.24,355.48,-15.46,1.42,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1750,2018-11-06 12:00:11:261
-1.336,1.6544,11.3318,-0.3283,2.5823,9.4548,-1.0282,-0.7665,2.468,-0.2888,0.4717,0.0934,69,0.17,26.93,-1.79,355.48,-15.46,1.42,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1761,2018-11-06 12:00:11:272
-1.8363,1.6783,11.7986,-0.3926,2.5288,9.4669,-1.4679,-0.6949,2.9144,-0.4071,0.4461,0.1275,69,0.17,26.93,-1.79,355.48,-15.46,1.42,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1770,2018-11-06 12:00:11:281
-1.8363,1.6783,11.7986,-0.3926,2.5288,9.4669,-1.4679,-0.6949,2.9144,-0.4071,0.4461,0.1275,69,0.17,26.93,-1.79,355.48,-15.46,1.42,5,36.602,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1781,2018-11-06 12:00:11:292
-1.6783,2.2122,12.2751,-0.4572,2.4565,9.483,-1.2487,-0.096,3.3645,-0.5296,0.4951,0.2319,69,1.67,26.17,-0.74,355.59,-14.94,2.37,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1791,2018-11-06 12:00:11:302
-0.1987,3.4908,13.2352,-0.5386,2.356,9.5042,0.3085,1.2722,4.2852,-0.5264,0.5036,0.3629,69,2.12,26.78,-0.89,355.59,-14.94,2.37,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1801,2018-11-06 12:00:11:312
-0.1987,3.4908,13.2352,-0.5386,2.356,9.5042,0.3085,1.2722,4.2852,-0.5264,0.5036,0.3629,69,2.12,26.78,-0.89,355.59,-14.94,2.37,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1810,2018-11-06 12:00:11:321
0.4764,3.5985,13.5512,-0.5742,2.3033,9.515,1.0182,1.4254,4.5739,-0.3346,0.298,0.4183,69,2.87,27.38,0.16,355.59,-14.94,2.37,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1820,2018-11-06 12:00:11:331
1.0104,3.0191,12.6103,-0.5498,2.2866,9.5205,1.5302,0.8569,3.6079,-0.0737,-0.0471,0.396,69,2.87,27.38,0.16,355.59,-14.94,2.37,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1831,2018-11-06 12:00:11:342
1.0104,3.0191,12.6103,-0.5498,2.2866,9.5205,1.5302,0.8569,3.6079,0.0979,-0.2719,0.2948,72,1.97,26.93,0.46,355.66,-13.48,3.31,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1841,2018-11-06 12:00:11:352
0.5243,2.0518,11.2073,-0.4885,2.3115,9.5178,0.9868,-0.1362,2.1979,0.2523,-0.4061,0.1478,72,1.97,26.93,0.46,355.66,-13.48,3.31,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1851,2018-11-06 12:00:11:362
0.5243,2.0518,11.2073,-0.4885,2.3115,9.5178,0.9868,-0.1362,2.1979,0.2523,-0.4061,0.1478,72,1.82,26.78,-0.89,355.66,-13.48,3.31,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1861,2018-11-06 12:00:11:372
-0.2562,1.5012,9.7085,-0.4293,2.3598,9.5088,0.1504,-0.7334,0.7041,0.4132,-0.3827,-0.0802,72,1.82,26.78,-0.89,355.66,-13.48,3.31,5,39.086,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,1871,2018-11-06 12:00:11:382
